,title,vote_count,vote_average,genres,popularity,imdb_id
15300,Splice,682.0,5.5,"['Horror', 'Thriller', 'Science Fiction']",8.181407,tt1017460
15310,Letters to Juliet,823.0,6.6,"['Comedy', 'Drama', 'Romance']",7.282488000000001,tt0892318
15311,The Descent: Part 2,276.0,6.0,"['Adventure', 'Horror', 'Thriller']",5.306121,tt1073105
15320,Exam,531.0,6.6,"['Thriller', 'Mystery']",5.810371,tt1258197
15343,Jonah Hex,427.0,4.5,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",9.482806,tt1075747
15344,The A-Team,1737.0,6.2,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']",16.747792999999998,tt0429493
15348,Toy Story 3,4710.0,7.6,"['Animation', 'Family', 'Comedy']",16.96647,tt0435761
15357,Winter's Bone,575.0,6.8,['Drama'],7.27941,tt1399683
15361,Don't Look Back,54.0,5.8,"['Drama', 'Horror', 'Mystery']",10.681024,tt1075113
15372,Shrek Forever After,2021.0,6.0,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']",11.803808,tt0892791
15379,Rampage,132.0,6.0,"['Action', 'Drama', 'Crime', 'Thriller']",5.085308,tt1337057
15385,The Killer Inside Me,175.0,6.0,"['Crime', 'Drama', 'Thriller']",6.324751,tt0954947
15392,TiMER,91.0,5.9,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance']",5.081422,tt1179794
15399,24: Redemption,168.0,7.1,"['Action', 'Adventure', 'Crime']",5.9820910000000005,tt0813980
15408,The Twilight Saga: Eclipse,2382.0,5.9,"['Adventure', 'Fantasy', 'Drama', 'Romance']",34.047399,tt1325004
15409,Solitary Man,85.0,5.8,"['Comedy', 'Drama', 'Romance']",5.829644,tt1294213
15415,Enter the Void,397.0,7.2,"['Fantasy', 'Drama']",8.378149,tt1191111
15422,The Last Airbender,1180.0,4.7,"['Action', 'Adventure', 'Family', 'Fantasy']",9.544657,tt0938283
15428,Didier,76.0,5.7,['Comedy'],3.7409019999999997,tt0118976
15454,South Park: Imaginationland,75.0,7.9,"['Animation', 'Comedy']",7.829821000000001,tt1308667
15463,Predators,1231.0,6.0,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",9.034929,tt1424381
15472,Despicable Me,6595.0,7.1,"['Animation', 'Family']",22.274502,tt1323594
15480,Inception,14075.0,8.1,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']",29.108148999999997,tt1375666
15481,Grown Ups,1746.0,6.0,['Comedy'],23.981251,tt1375670
15483,The Sorcerer's Apprentice,1526.0,5.9,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']",12.533525,tt0963966
15487,Knight and Day,1583.0,5.9,"['Action', 'Comedy']",12.758942,tt1013743
15496,The Karate Kid,1675.0,6.2,"['Action', 'Adventure', 'Drama', 'Family']",11.690781,tt1155076
15497,The Good Guy,60.0,5.4,"['Comedy', 'Romance']",6.269507,tt1247662
15499,The Yellow Handkerchief,53.0,6.4,"['Drama', 'Romance']",3.919317,tt0954990
15504,The Kids Are All Right,512.0,6.5,"['Comedy', 'Drama']",5.899155,tt0842926
15508,A Serbian Film,408.0,5.5,"['Horror', 'Crime', 'Thriller']",10.431742,tt1273235
15511,Batman: Under the Red Hood,459.0,7.6,"['Action', 'Animation']",7.039325,tt1569923
15516,Salt,2125.0,6.2,"['Action', 'Mystery', 'Thriller']",8.704455000000001,tt0944835
15530,Mr. Nobody,1616.0,7.9,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",11.817059,tt0485947
15540,Dinner for Schmucks,542.0,5.5,['Comedy'],11.623717999999998,tt0427152
15544,Nanny McPhee and the Big Bang,450.0,6.0,"['Comedy', 'Fantasy']",8.983275,tt1415283
15566,Little Nicholas,315.0,5.9,['Comedy'],9.625107,tt1264904
15571,Ip Man 2,684.0,7.2,"['Action', 'History', 'Drama']",1.9602,tt1386932
15576,Ramona and Beezus,249.0,6.2,"['Comedy', 'Family']",7.4675910000000005,tt0493949
15579,Charlie St. Cloud,589.0,6.8,['Drama'],6.273130999999999,tt1438254
15580,The Rebound,224.0,5.9,['Comedy'],8.323775,tt1205535
15581,The Other Guys,1406.0,6.1,"['Action', 'Comedy', 'Crime']",12.536621,tt1386588
15583,Operation: Endgame,63.0,5.1,"['Adventure', 'Action', 'Comedy', 'Thriller']",8.534211,tt1268987
15604,Paper Man,91.0,6.0,"['Comedy', 'Drama']",6.0723970000000005,tt0437405
15608,The Expendables,2977.0,6.0,"['Thriller', 'Adventure', 'Action']",14.75562,tt1320253
15609,Scott Pilgrim vs. the World,2185.0,7.2,"['Action', 'Adventure', 'Comedy']",13.793301000000001,tt0446029
15613,Animal Kingdom,240.0,6.7,"['Drama', 'Thriller', 'Crime']",9.649312,tt1313092
15628,Centurion,394.0,6.0,"['Adventure', 'Action', 'Drama']",13.00941,tt1020558
15629,I Killed My Mother,320.0,7.7,['Drama'],6.662036,tt1424797
15633,Pope Joan,93.0,6.5,['Drama'],7.289967,tt0458455
15635,Babies,52.0,7.0,['Documentary'],2.667622,tt1020938
15647,The Experiment,304.0,6.4,"['Thriller', 'Drama']",9.662564,tt0997152
15648,Black Water,67.0,5.9,"['Adventure', 'Drama', 'Horror']",7.930422999999999,tt0816436
15649,Heartless,68.0,6.2,"['Drama', 'Horror', 'Thriller']",3.977054,tt1220214
15653,Piranha 3D,599.0,5.3,"['Comedy', 'Horror']",8.212132,tt0464154
15656,The Extraordinary Adventures of Adèle Blanc-Sec,325.0,5.9,"['Fantasy', 'Adventure', 'Action', 'Mystery']",6.710597999999999,tt1179025
15657,Get Low,100.0,6.5,"['Comedy', 'Drama', 'Mystery']",4.678848,tt1194263
15659,According to Greta,67.0,6.0,"['Drama', 'Romance']",9.624319999999999,tt1059925
15661,Center Stage : Turn It Up,54.0,6.5,"['Drama', 'Family']",8.516625,tt1145144
15670,The Joneses,212.0,6.1,"['Comedy', 'Drama']",6.632194,tt1285309
15677,Gainsbourg: A Heroic Life,88.0,7.0,['Drama'],11.021372999999999,tt1329457
15684,TEKKEN,185.0,5.2,"['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']",12.17886,tt0411951
15694,Dragon Ball Z: Dead Zone,93.0,6.4,['Animation'],4.676851999999999,tt0142235
15696,The Last Exorcism,330.0,5.6,"['Horror', 'Drama', 'Thriller']",6.3971089999999995,tt1320244
15706,The American,488.0,5.8,"['Crime', 'Drama', 'Thriller']",7.2756490000000005,tt1440728
15711,Jackass 2.5,140.0,5.8,"['Comedy', 'Documentary']",8.585764999999999,tt1117523
15718,The Horde,104.0,5.7,"['Action', 'Horror', 'Thriller']",5.319546,tt1183276
15720,The Switch,599.0,5.9,"['Comedy', 'Romance', 'Drama']",5.6954080000000005,tt0889573
15724,Gasland,52.0,7.4,['Documentary'],4.334953,tt1558250
15726,Fear and Desire,66.0,5.1,"['Drama', 'History']",4.482793,tt0045758
15735,Machete,1171.0,6.3,"['Action', 'Comedy', 'Thriller']",7.120403,tt0985694
15736,Step Up 3D,595.0,6.6,"['Drama', 'Romance']",9.111782,tt1193631
15742,Going the Distance,271.0,6.0,"['Comedy', 'Drama', 'Romance']",6.876053,tt1322312
15771,Vampires Suck,326.0,4.2,"['Horror', 'Comedy']",8.129407,tt1666186
15773,Men in the City,51.0,5.7,['Comedy'],2.909318,tt1255955
15776,Resident Evil: Afterlife,1382.0,5.8,"['Action', 'Adventure', 'Horror', 'Science Fiction']",0.452934,tt1220634
15779,22 Bullets,285.0,6.4,"['Action', 'Crime', 'Thriller']",6.69573,tt1167638
15798,The Social Network,3492.0,7.1,['Drama'],16.972995,tt1285016
15801,Superman/Batman: Apocalypse,171.0,7.0,"['Action', 'Adventure', 'Animation']",5.860115,tt1673430
15807,The Town,1516.0,7.0,"['Crime', 'Drama', 'Thriller']",13.081203,tt0840361
15812,Infestation,81.0,5.9,"['Action', 'Comedy', 'Horror', 'Science Fiction']",5.877186,tt1020543
15814,Easy A,2282.0,6.7,['Comedy'],15.138144,tt1282140
15815,Eat Pray Love,655.0,5.8,['Drama'],15.904834,tt0879870
15816,Howl,68.0,6.8,['Drama'],5.416588,tt1049402
15823,I'm Still Here,103.0,6.3,"['Music', 'Comedy', 'Drama']",5.268636,tt1356864
15827,Flipped,426.0,7.4,"['Romance', 'Drama']",10.279685,tt0817177
15829,Wall Street: Money Never Sleeps,504.0,5.8,"['Drama', 'Crime']",9.819864,tt1027718
15834,Legend of the Guardians: The Owls of Ga'Hoole,715.0,6.5,"['Animation', 'Adventure', 'Family', 'Fantasy']",17.674048000000003,tt1219342
15835,Cats & Dogs 2 : The Revenge of Kitty Galore,122.0,4.9,"['Comedy', 'Family']",7.941636999999999,tt1287468
15851,It's Kind of a Funny Story,691.0,6.9,"['Comedy', 'Drama']",8.172013,tt0804497
15859,Middle Men,94.0,6.5,"['Drama', 'Comedy', 'Crime']",7.095445,tt1251757
15863,The Poughkeepsie Tapes,67.0,5.6,"['Horror', 'Thriller']",6.036528,tt1010271
15872,Tamara Drewe,142.0,5.8,"['Comedy', 'Romance']",10.201299,tt1486190
15889,Let Me In,656.0,6.7,"['Drama', 'Horror', 'Mystery']",11.11946,tt1228987
15890,Sintel,71.0,7.4,"['Animation', 'Fantasy']",4.874409,tt1727587
15891,Big Buck Bunny,58.0,6.2,"['Animation', 'Comedy']",5.271855,tt1254207
15892,Secretariat,103.0,6.8,['Drama'],7.681383,tt1028576
15893,Lake Mungo,90.0,6.1,"['Horror', 'Thriller']",5.634004,tt0816556
15894,Devil,836.0,5.8,"['Horror', 'Mystery', 'Thriller']",7.094276,tt1314655
15896,You Again,380.0,6.0,"['Comedy', 'Romance']",12.820452000000001,tt1414382
15897,Life As We Know It,873.0,6.6,"['Comedy', 'Romance', 'Drama']",7.824961999999999,tt1055292
15898,Catfish,201.0,6.5,['Documentary'],5.174738,tt1584016
15899,You Will Meet a Tall Dark Stranger,254.0,5.8,"['Comedy', 'Drama', 'Romance']",6.36477,tt1182350
15902,Stone,195.0,5.2,['Drama'],11.275132000000001,tt1423995
15908,Inside Job,287.0,7.7,['Documentary'],10.30535,tt1645089
15910,Monsters,597.0,6.2,"['Drama', 'Thriller', 'Science Fiction']",6.154375,tt1470827
15915,Conviction,195.0,7.0,['Drama'],11.024462,tt1244754
15916,Dirty Girl,71.0,6.4,"['Drama', 'Comedy']",10.964499,tt1107319
15922,Never Let Me Go,755.0,6.8,"['Drama', 'Romance', 'Science Fiction']",8.278794,tt1334260
15930,The Illusionist,177.0,7.2,"['Animation', 'Drama']",6.971611,tt0775489
15931,The Hedgehog,80.0,7.0,"['Comedy', 'Drama']",7.943677,tt1442519
15948,Kaboom,113.0,5.5,"['Science Fiction', 'Comedy', 'Mystery']",5.447019999999999,tt1523483
15964,Rubber,252.0,5.7,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']",5.305905,tt1612774
15965,Seven Days,51.0,6.2,"['Drama', 'Horror', 'Thriller']",2.775577,tt0445054
15966,Shelter,213.0,5.7,"['Horror', 'Mystery', 'Thriller']",11.634377,tt1179069
15972,Jackass 3D,434.0,6.4,"['Comedy', 'Documentary', 'Action']",10.997518,tt1116184
15973,Restrepo,117.0,7.3,"['Documentary', 'War']",4.577881,tt1559549
15975,The Hole,249.0,5.6,"['Thriller', 'Adventure', 'Fantasy']",5.873597,tt1085779
15977,30 Days of Night: Dark Days,121.0,4.8,"['Horror', 'Thriller']",7.320221000000001,tt1320304
15989,RED,2858.0,6.6,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",12.595165,tt1245526
15994,In a Better World,116.0,7.3,['Drama'],7.671850999999999,tt1340107
15995,My Soul to Take,150.0,5.2,"['Drama', 'Horror', 'Mystery', 'Thriller']",5.282976000000001,tt0872230
16000,Borderland,53.0,5.2,"['Crime', 'Horror', 'Thriller']",4.275536,tt0452592
16014,Whisper,62.0,6.2,"['Crime', 'Drama', 'Horror', 'Thriller']",10.425288,tt0435528
16019,Heartbreaker,388.0,6.5,"['Romance', 'Comedy']",5.546687,tt1465487
16020,Of Gods and Men,93.0,6.5,"['Drama', 'History']",4.4768360000000005,tt1588337
16027,The Gendarme Gets Married,80.0,6.5,['Comedy'],4.2694849999999995,tt0063005
16031,Paranormal Activity 2,734.0,5.7,"['Horror', 'Thriller']",7.388933,tt1536044
16043,Heartbeats,265.0,7.4,"['Drama', 'Romance']",5.483162999999999,tt1600524
16048,Hereafter,517.0,5.8,"['Drama', 'Fantasy']",7.942766000000001,tt1212419
16049,Black Death,252.0,5.9,"['Drama', 'Horror', 'Action', 'Thriller', 'Mystery']",12.183845,tt1181791
16051,Undisputed III : Redemption,182.0,7.3,"['Action', 'Thriller']",16.201376999999997,tt1156466
16053,Saw: The Final Chapter,758.0,5.8,"['Horror', 'Crime']",16.626655,tt1477076
16054,Due Date,1737.0,6.2,"['Comedy', 'Drama']",11.73956,tt1231583
16057,127 Hours,2668.0,7.0,"['Adventure', 'Drama', 'Thriller']",11.176797,tt1542344
16058,Megamind,1968.0,6.7,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']",11.603905000000001,tt1001526
16066,Black Swan,4562.0,7.3,"['Drama', 'Thriller']",12.989056,tt0947798
16075,A Turtle's Tale: Sammy's Adventures,153.0,5.6,"['Animation', 'Family']",11.031851,tt1230204
16077,Fair Game,239.0,6.5,"['Drama', 'Thriller']",6.3037849999999995,tt0977855
16099,Scared Shrekless,80.0,6.3,"['Animation', 'Comedy']",4.739649,tt1725156
16108,Uncle Boonmee Who Can Recall His Past Lives,72.0,6.5,"['Comedy', 'Drama', 'Fantasy']",3.3803080000000003,tt1588895
16114,Unstoppable,1193.0,6.3,"['Action', 'Thriller']",12.697059,tt0477080
16115,Morning Glory,420.0,6.1,"['Comedy', 'Drama', 'Romance']",10.771255,tt1126618
16116,Certified Copy,90.0,7.4,"['Drama', 'Romance']",10.701500999999999,tt1020773
16117,The Next Three Days,927.0,6.9,"['Romance', 'Drama', 'Thriller', 'Crime']",9.591425,tt1458175
16118,Somewhere,212.0,6.0,"['Comedy', 'Drama']",7.098300999999999,tt1421051
16121,Wild Target,218.0,6.4,"['Action', 'Comedy']",6.712894,tt1235189
16123,Carlos,50.0,6.7,"['Crime', 'Drama', 'Thriller', 'History']",4.558075,tt1321865
16124,Biutiful,299.0,7.1,['Drama'],7.131568,tt1164999
16127,The First Beautiful Thing,79.0,7.0,"['Comedy', 'Drama']",6.883023,tt1467273
16128,Harry Potter and the Deathly Hallows: Part 1,5708.0,7.5,"['Adventure', 'Fantasy', 'Family']",23.300362,tt0926084
16129,The King's Speech,2817.0,7.6,"['Drama', 'History']",11.260387,tt1504320
16130,Tangled,3419.0,7.4,"['Animation', 'Family']",14.684760999999998,tt0398286
16144,The Fighter,1512.0,7.2,['Drama'],14.141836999999999,tt0964517
16145,The Romantics,83.0,4.8,"['Comedy', 'Drama', 'Romance']",8.786269,tt1403988
16168,The Reef,132.0,5.4,"['Drama', 'Horror', 'Thriller']",8.377115,tt1320291
16174,The Loved Ones,208.0,6.6,['Horror'],5.624576,tt1316536
16180,Casino Jack,94.0,6.0,"['Crime', 'Comedy', 'Drama']",8.5508,tt1194417
16189,London Boulevard,261.0,5.7,"['Drama', 'Crime']",11.421915,tt1213648
16190,Skyline,516.0,4.7,['Science Fiction'],7.676017,tt1564585
16206,Beastly,878.0,5.9,"['Drama', 'Fantasy', 'Romance']",7.364563,tt1152398
16209,Love & Other Drugs,1268.0,6.6,"['Drama', 'Comedy', 'Romance']",7.575696000000001,tt0758752
16210,The Chronicles of Narnia: The Voyage of the Dawn Treader,1555.0,6.2,"['Adventure', 'Family', 'Fantasy']",12.383398,tt0980970
16211,Tiny Furniture,60.0,5.6,"['Romance', 'Comedy', 'Drama']",2.799356,tt1570989
16220,The Tourist,1744.0,6.0,"['Action', 'Thriller', 'Romance']",12.845044999999999,tt1243957
16221,Chatroom,113.0,5.9,"['Drama', 'Thriller']",13.382622,tt1319704
16225,Rare Exports: A Christmas Tale,143.0,6.4,['Fantasy'],4.51319,tt1401143
16226,13,247.0,5.9,"['Drama', 'Thriller']",14.679860000000001,tt0798817
16259,Hatchet II,91.0,5.6,"['Horror', 'Comedy', 'Thriller']",12.525758,tt1270835
16262,All Good Things,294.0,5.9,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",11.691146,tt1175709
16274,"Tomorrow, When the War Began",195.0,6.2,['Action'],4.983475,tt1456941
16278,True Grit,1701.0,7.2,"['Drama', 'Adventure', 'Western']",10.730765,tt1403865
16279,TRON: Legacy,2895.0,6.3,"['Adventure', 'Action', 'Science Fiction']",21.259,tt1104001
16280,Another Year,97.0,7.0,"['Comedy', 'Drama']",5.000657,tt1431181
16286,How Do You Know,229.0,4.9,"['Comedy', 'Drama', 'Romance']",5.458387,tt1341188
16288,Barney's Version,131.0,7.2,"['Comedy', 'Drama']",7.524794,tt1423894
16291,The Company Men,218.0,6.4,['Drama'],5.858803,tt1172991
16311,I Saw the Devil,534.0,7.6,"['Thriller', 'Horror']",8.435562,tt1588170
16322,We Are the Night,89.0,6.1,"['Fantasy', 'Drama', 'Horror', 'Romance']",4.767937,tt1692504
16331,Faster,577.0,6.1,"['Crime', 'Drama', 'Action', 'Thriller']",9.014972,tt1433108
16336,Little Big Soldier,77.0,6.5,"['Action', 'Comedy', 'Adventure']",4.691882,tt1319718
16337,Rabbit Hole,167.0,6.8,['Drama'],7.007992999999999,tt0935075
16346,Little Fockers,1092.0,5.5,"['Comedy', 'Romance']",9.739410000000001,tt0970866
16347,Gulliver's Travels,633.0,4.9,['Comedy'],7.565799,tt1320261
16360,The Last Circus,95.0,6.6,"['Action', 'Drama', 'Thriller']",4.896196,tt1572491
16376,And Soon the Darkness,106.0,5.0,"['Horror', 'Thriller', 'Crime', 'Mystery']",6.9045179999999995,tt1391034
16379,Burlesque,581.0,6.9,"['Drama', 'Romance']",9.276539,tt1126591
16383,The Secret World of Arrietty,701.0,7.4,"['Fantasy', 'Animation', 'Family']",8.636052000000001,tt1568921
16384,Tucker and Dale vs Evil,860.0,7.3,"['Comedy', 'Horror']",6.7718679999999996,tt1465522
16389,Yogi Bear,228.0,5.2,"['Comedy', 'Family', 'Animation', 'Adventure']",6.598296,tt1302067
16396,The Pixar Story,66.0,7.7,['Documentary'],9.248513,tt1059955
16411,Made in Dagenham,94.0,6.6,"['Comedy', 'Drama', 'History']",4.3268379999999995,tt1371155
16421,Last Night,243.0,6.1,"['Drama', 'Romance']",15.280219,tt1294688
16437,The Green Hornet,1274.0,5.5,"['Action', 'Crime', 'Comedy']",7.888013000000001,tt0990407
16442,The Way Back,462.0,6.8,"['Drama', 'Adventure', 'History']",9.402082,tt1023114
16443,The Warrior's Way,138.0,6.3,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']",5.510805,tt1032751
16451,Ghajini,84.0,6.9,"['Thriller', 'Action', 'Drama', 'Mystery']",4.23908,tt1166100
16458,Fortress of War,52.0,7.4,"['War', 'Drama', 'History', 'Action']",4.134328,tt1343703
16462,Ong Bak 3,96.0,5.2,"['Action', 'Adventure', 'History']",9.596685,tt1653690
16463,Season of the Witch,756.0,5.2,"['Adventure', 'Fantasy', 'Action']",13.471159,tt0479997
16465,Outrage,92.0,6.7,"['Action', 'Crime', 'Drama']",6.355452,tt1462667
16492,Cowboys & Aliens,2054.0,5.4,"['Action', 'Science Fiction', 'Thriller', 'Western']",10.958669,tt0409847
16514,Anything for Her,71.0,6.7,"['Drama', 'Thriller']",4.636083,tt1217637
16515,Cracks,120.0,6.6,"['Drama', 'Mystery', 'Thriller']",7.836321000000001,tt1183665
16517,Day & Night,272.0,7.6,"['Animation', 'Family']",6.345512,tt1620446
16532,The Dilemma,306.0,5.2,"['Comedy', 'Drama']",7.5130669999999995,tt1578275
16537,Wicked Little Things,60.0,4.8,"['Fantasy', 'Horror']",6.954592999999999,tt0470000
16544,The Trip,117.0,7.0,"['Comedy', 'Drama']",8.832903,tt1740047
16568,The Housemaid,71.0,6.2,"['Thriller', 'Drama']",4.26424,tt1314652
16572,Limitless,3888.0,7.1,"['Thriller', 'Mystery', 'Science Fiction']",12.114955,tt1219289
16579,Ca$h,69.0,5.6,"['Comedy', 'Thriller', 'Crime']",4.743279,tt1002966
16584,Evangelion: 2.0 You Can (Not) Advance,129.0,7.7,"['Animation', 'Science Fiction', 'Action', 'Drama']",6.518028,tt0860906
16585,I Spit on Your Grave,537.0,6.3,"['Thriller', 'Crime', 'Horror']",12.805294,tt1242432
16595,Even the Rain,72.0,6.7,"['Drama', 'History']",3.9177089999999994,tt1422032
16596,Welcome to the Rileys,141.0,6.5,['Drama'],6.182802,tt1183923
16604,Zeitgeist: Moving Forward,70.0,6.9,['Documentary'],2.6882900000000003,tt1781069
16616,Home Alone 4,239.0,3.9,"['Crime', 'Comedy', 'Family']",6.137055999999999,tt0329200
16621,No Strings Attached,1367.0,6.1,"['Comedy', 'Romance']",8.88057,tt1411238
16623,The Lincoln Lawyer,923.0,7.0,"['Crime', 'Drama', 'Thriller']",6.807442,tt1189340
16624,The Rite,577.0,5.8,"['Drama', 'Thriller', 'Horror']",7.128117,tt1161864
16625,Dog Pound,104.0,7.5,['Drama'],5.059285,tt1422020
16626,All Star Superman,121.0,6.8,"['Animation', 'Action', 'Adventure']",7.786764999999999,tt1699114
16664,From Prada to Nada,87.0,5.0,"['Comedy', 'Drama', 'Romance']",11.096527,tt0893412
16669,Country Strong,80.0,5.9,"['Drama', 'Romance']",4.582024,tt1555064
16670,Unknown,1288.0,6.5,"['Action', 'Mystery', 'Thriller']",14.443598999999999,tt1401152
16671,Sanctum,347.0,5.8,"['Action', 'Thriller']",7.000775,tt0881320
16672,Cedar Rapids,135.0,5.9,['Comedy'],4.84886,tt1477837
16674,Mirrors 2,110.0,5.4,"['Horror', 'Mystery', 'Thriller']",5.936241000000001,tt1576699
16675,Gnomeo & Juliet,547.0,5.8,"['Animation', 'Family']",9.244469,tt0377981
16692,Burke & Hare,151.0,6.1,"['Comedy', 'Thriller']",7.787592999999999,tt1320239
16694,Castaway on the Moon,130.0,8.1,"['Drama', 'Comedy', 'Romance']",6.266701,tt1499666
16696,Vanishing on 7th Street,165.0,4.8,"['Mystery', 'Horror', 'Thriller']",8.419427,tt1452628
16705,Paul,1825.0,6.5,"['Adventure', 'Comedy', 'Science Fiction']",10.24382,tt1092026
16725,Desert Flower,82.0,7.2,['Drama'],4.290624,tt1054580
16737,Drive Angry,608.0,5.3,"['Fantasy', 'Thriller', 'Action', 'Crime']",7.668829,tt1502404
16738,Rango,2094.0,6.6,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",10.581925,tt1192628
16740,Take Me Home Tonight,215.0,6.2,"['Comedy', 'Drama', 'Romance']",8.132811,tt0810922
16741,Confessions,233.0,7.6,"['Drama', 'Thriller', 'Mystery']",5.8827620000000005,tt1590089
16742,The Adjustment Bureau,1677.0,6.5,"['Science Fiction', 'Thriller', 'Romance']",9.420301,tt1385826
16755,Happythankyoumoreplease,89.0,6.4,"['Comedy', 'Romance']",9.668784,tt1481572
16759,Cropsey,58.0,6.1,"['Documentary', 'Horror']",2.065029,tt1277936
16760,The Mechanic,1066.0,6.3,"['Action', 'Thriller', 'Crime']",9.832342,tt0472399
16761,Hall Pass,627.0,5.4,['Comedy'],9.13273,tt0480687
16762,The Eagle,426.0,5.9,"['Adventure', 'Drama']",6.196929,tt1034389
16763,I Am Number Four,1606.0,5.9,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",9.388376,tt1464540
16769,Battle: Los Angeles,1462.0,5.5,"['Action', 'Science Fiction']",6.7537460000000005,tt1217613
16774,Summer Wars,265.0,7.4,['Animation'],12.653798,tt1474276
16782,Norwegian Wood,61.0,6.6,"['Drama', 'Romance']",6.972722999999999,tt1270842
16783,The Sunset Limited,110.0,7.1,['Drama'],4.470133000000001,tt1510938
16788,Mars Needs Moms,202.0,5.6,"['Adventure', 'Animation', 'Family']",7.24717,tt1305591
16789,Scooby-Doo! The Mystery Begins,91.0,5.7,"['Mystery', 'Animation', 'Comedy', 'Fantasy']",9.754483,tt1258157
